2409490802097,37.732452,9.513131,60.442234
2409495715427,37.79544,9.461556,60.341194
2409500628757,37.871643,9.403459,60.24735
2409505542087,37.96811,9.338829,60.16602
2409510455417,38.059387,9.267923,60.10422
2409515368747,38.158783,9.188048,60.06199
2409520312595,38.266968,9.100595,60.037483
2409525225925,38.378723,9.006641,60.0328
2409530139255,38.483826,8.908881,60.044167
2409535052585,38.61267,8.798086,60.06484
2409539965915,38.750244,8.677221,60.090694
2409544909763,38.893463,8.553956,60.11853
2409549823093,39.032593,8.424258,60.149387
2409554736423,39.18277,8.293311,60.18351
2409559649753,39.33719,8.156661,60.21789
2409564563083,39.492523,8.019255,60.251137
2409569506931,39.62561,7.883003,60.286003
2409574420261,39.78119,7.748302,60.31976
2409579333591,39.934265,7.615487,60.353264
2409584246921,40.083862,7.484838,60.387947
2409589160251,40.237183,7.358377,60.427334
2409594073581,40.37445,7.2324505,60.47508
2409598986911,40.504364,7.1135564,60.531643
2409603930759,40.632324,6.995034,60.599957
2409608844089,40.749847,6.8817296,60.68272
2409613757419,40.864166,6.7715683,60.778416
2409618670749,40.97171,6.6649556,60.884613
2409623614597,41.07367,6.561351,60.997765
2409628527927,41.18689,6.461624,61.11146
2409633471774,41.27545,6.3695,61.222523
2409638385105,41.356934,6.286376,61.32711
2409643298435,41.427063,6.2138567,61.426083
2409648211765,41.468445,6.1486907,61.52001
2409653125095,41.521667,6.0864754,61.60907
2409658068942,41.57257,6.024529,61.69258
2409662982272,41.624146,5.9616904,61.76827
2409667895603,41.66278,5.901169,61.837475
2409672808933,41.71573,5.8400097,61.90315
2409677752780,41.764404,5.7831707,61.972332
2409682666110,41.81021,5.7281284,62.044758
2409687579440,41.824738,5.678745,62.120502
2409692523288,41.864044,5.629608,62.195923
2409697436618,41.90396,5.5794773,62.265877
2409702349948,41.944885,5.5305696,62.329086
2409707263278,41.98117,5.4852695,62.38659
2409712176608,42.022064,5.4410763,62.44217
2409717089938,42.060944,5.4027815,62.500454
2409722033786,42.097107,5.368195,62.56442
2409726947116,42.12912,5.337978,62.632313
2409731860446,42.135223,5.309272,62.70301
2409736773776,42.164764,5.281907,62.770573
2409741687106,42.197937,5.2522383,62.832367
2409746600437,42.233215,5.223247,62.888878
2409751544284,42.20117,5.2004876,62.939198
2409756457614,42.23163,5.1791825,62.98403
2409761401462,42.260284,5.159831,63.02598
2409766314792,42.286285,5.143578,63.064445
2409771228122,42.28653,5.127898,63.10166
2409776141452,42.309113,5.111191,63.13781
2409781054782,42.331024,5.093677,63.170986
2409785968112,42.35388,5.0731754,63.197887
2409790881442,42.38925,5.054115,63.222015
2409795825290,42.407654,5.0352507,63.246685
2409800738620,42.42569,5.014774,63.27117
2409805651950,42.442444,4.9948645,63.294353
2409810565280,42.41684,4.975016,63.31648
2409815478610,42.43222,4.957336,63.338703
2409820391940,42.445374,4.94277,63.362373
2409825305271,42.45868,4.9289007,63.388226
2409830249118,42.417908,4.9117355,63.418995
2409835162448,42.4386,4.886688,63.457188
2409840106296,42.46216,4.8568926,63.5021
2409845019626,42.456665,4.8210354,63.550247
2409849963474,42.49109,4.782187,63.603104
2409854876804,42.530212,4.7392077,63.660435
2409859790134,42.574036,4.6922603,63.720425
2409864703464,42.62378,4.6363573,63.78087
2409869616794,42.63861,4.5860133,63.838226
2409874530124,42.68396,4.539896,63.89121
2409879443454,42.724487,4.498615,63.939415
2409884387302,42.762756,4.4587827,63.97971
2409889300632,42.770325,4.4234996,64.00692
2409894213962,42.80237,4.3950534,64.025024
2409899127292,42.831146,4.3721623,64.03474
2409904040622,42.855347,4.3550444,64.039055
2409908984470,42.811584,4.341779,64.0374
2409913897800,42.82242,4.3386884,64.03499
2409918811130,42.8313,4.3402944,64.02943
2409923754978,42.840424,4.340929,64.024414
2409928668308,42.845917,4.3362093,64.02685
2409933581638,42.858704,4.3260098,64.04028
2409938494968,42.875122,4.3074813,64.06389
2409943408298,42.88977,4.2881455,64.09799
2409948352146,42.90619,4.2663264,64.14233
2409953265476,42.908722,4.2447896,64.192924
2409958178806,42.927124,4.2219977,64.241684
2409963092136,42.945465,4.2041526,64.291626
2409968005466,42.962524,4.187363,64.347084
2409972918796,42.96695,4.175552,64.40513
2409977832126,42.983307,4.159035,64.46318
2409982775974,42.994263,4.1473503,64.51896
2409987689304,43.00229,4.1376348,64.56657
2409992602634,42.916443,4.133634,64.60025
2409997546481,42.91571,4.137597,64.62076
2410002459812,42.908936,4.1468654,64.63184
2410007373142,42.893066,4.165824,64.633286
2415541190166,48.614044,2.171454,58.75125
2415546103496,49.277313,2.061647,58.649834
2415551016826,49.602264,2.0725486,58.899426
2415555930156,49.593567,2.1693447,59.513424
2415560843486,49.397736,2.33273,60.284958
2415565756816,49.024597,2.6119976,61.157696
2415570670146,48.585693,2.88953,62.043118
2415575583476,48.08435,3.1864603,62.88305
2415580496806,47.549225,3.551983,63.66906
2415585440654,46.97107,3.9877093,64.38715
2415590353984,46.389038,4.451371,65.02015
2415595297832,45.821472,4.931375,65.574715
2415600211162,45.365112,5.319248,66.01026
2415605124492,45.0282,5.679699,66.30213
2415610037822,44.811554,5.9475136,66.51372
2415614951152,44.66632,6.057587,66.74017
2415619895000,44.560974,6.07564,67.0209
2415624808330,44.426056,6.0686946,67.358536
2415629721660,44.23474,6.08077,67.74247
2415634634990,43.93152,6.137554,68.19827
2415639548320,43.583313,6.211821,68.68004
2415644492168,43.192596,6.3233356,69.14608
2415649405498,42.77072,6.4665055,69.57947
2415654318828,42.294037,6.644961,69.973816
2415659232158,41.828033,6.844412,70.31577
2415664145488,41.32538,7.0840273,70.62071
2415669089336,40.827667,7.288309,70.90052
2415674002666,40.30902,7.461946,71.165985
2415678915996,39.804688,7.5981097,71.416595
2415683859844,39.310577,7.709291,71.63
2415688773174,38.8468,7.8040485,71.786705
2415693686504,38.475616,7.882382,71.84777
2415698599834,38.144196,7.96705,71.83005
2415703513164,37.84207,8.04803,71.774635
2415708457012,37.53424,8.146723,71.70336
2415713370342,37.266205,8.241349,71.60745
2415718283672,37.010162,8.331173,71.485435
2415723197002,36.79596,8.409759,71.330444
2415728110332,36.62259,8.458064,71.16322
2415733023662,36.519592,8.458106,70.97271
2415737967510,36.505188,8.383532,70.75157
2415742880840,36.575928,8.27397,70.48563
2415747794170,36.692932,8.168618,70.189575
2415752707500,36.83716,8.057555,69.89467
2415757620830,36.9906,7.9622245,69.60368
2415762564678,37.150818,7.8762517,69.32016
2415767478008,37.294678,7.807813,69.06285
2415772391338,37.429016,7.752207,68.83702
2415777304668,37.502472,7.7114344,68.65072
2415782217998,37.559753,7.6713943,68.4779
2415787131328,37.636047,7.6261034,68.28337
2415792075176,37.73929,7.5605793,68.06789
2415796988506,37.855377,7.4893045,67.84249
2415801901836,37.98413,7.4106417,67.599014
2415806845683,38.140625,7.32108,67.33029
2415811759013,38.31299,7.231767,67.05135
2415816672344,38.525055,7.137376,66.77102
2415821585674,38.72342,7.0433407,66.49903
2415826499004,38.932404,6.9391837,66.24912
2415831412334,39.138947,6.827248,66.03717
2415836325664,39.336,6.7056065,65.872925
2415841269512,39.522583,6.572038,65.758064
2415846182842,39.692993,6.4414096,65.68229
2415851096172,39.85077,6.3135433,65.6349
2415856040019,40.0148,6.185122,65.60237
2415860953349,40.16855,6.065402,65.57595
2415865866680,40.3266,5.949812,65.547035
2415870780010,40.482635,5.8355036,65.52063
2415875693340,40.65921,5.722473,65.49405
2415880637187,40.805664,5.6066794,65.47364
2415885550517,40.943054,5.4881196,65.453964
2415890494365,41.063354,5.381911,65.43473
2415895407695,41.176147,5.291908,65.418
2415900321025,41.253693,5.2071857,65.40545
2415905234355,41.30551,5.1441183,65.39778
2415910147685,41.33539,5.0939837,65.398384
2415915061015,41.359344,5.0488515,65.40275
2415920004863,41.37024,5.0132055,65.40669
2415924918193,41.373596,4.985714,65.41259
2415929862041,41.373535,4.9669185,65.417885
2415934775371,41.395752,4.95467,65.43189
2415939688701,41.392487,4.944452,65.44954
2415944602031,41.39386,4.9331384,65.4741
2415949515361,41.393524,4.925362,65.51237
2415954459209,41.379333,4.915413,65.57105
2415959403056,41.38321,4.902314,65.6466
2415964316387,41.38922,4.890231,65.72855
2415969199199,41.39569,4.8791704,65.81624
2415974112529,41.413086,4.8757973,65.904465
2415979025859,41.417053,4.8743644,65.98923
2415983939189,41.420715,4.872749,66.07037
2415988883037,41.421875,4.87268,66.145805
2415993796367,41.434326,4.875137,66.21191
2415998709697,41.430817,4.8792915,66.26615
2416003653545,41.425446,4.882537,66.310616
2416008566875,41.417877,4.8907437,66.34134
2416013480205,41.405212,4.9020047,66.36426
2416018393535,41.411926,4.922471,66.37618
2416023306865,41.385162,4.95076,66.38005
2416028220195,41.351013,4.988177,66.37689
2416033133525,41.31192,5.033849,66.36555
2416038077373,41.25409,5.0781336,66.35028
2416042990703,41.217102,5.118605,66.327194
2416047904033,41.180298,5.1593895,66.30212
2416052847881,41.140717,5.201027,66.28087
2416057761211,41.08902,5.238748,66.26524
2416062674541,41.065674,5.2668614,66.251595
2416067587871,41.052795,5.2807136,66.24661
2416072501201,41.050262,5.2834516,66.24679
2416077445049,41.0578,5.281694,66.25069
2416082388896,41.065735,5.272928,66.25581
2416087302226,41.078186,5.25979,66.25992
2416092215556,41.0932,5.2453027,66.263115
2416097128887,41.070496,5.2300367,66.268745
2416102042217,41.081116,5.2137094,66.27778
2416106955547,41.092316,5.1967773,66.285484
2416111899394,41.102448,5.1799793,66.296135
2416116812724,41.123108,5.158959,66.310074
2416121726055,41.14264,5.131599,66.327965
2416126639385,41.167267,5.100143,66.34534
2416131552715,41.19452,5.0673194,66.36183
2416136496562,41.272858,5.0331626,66.377754
2416141409892,41.299408,5.0011168,66.388695
2416146323222,41.31842,4.980401,66.39791
2416151267070,41.336212,4.9608903,66.40667
2416156149883,41.366486,4.94047,66.41652
2416161063213,41.384705,4.914926,66.428505
2416165976543,41.402435,4.88915,66.44294
2416170889873,41.420013,4.863343,66.45954
2416175833721,41.463898,4.8263655,66.481766
2416180747051,41.494476,4.78129,66.50656
2416185660381,41.531677,4.730802,66.53357
2416190573711,41.575104,4.675266,66.56272
2416195487041,41.639404,4.618892,66.588524
2416200430888,41.683624,4.5668335,66.61494
2416205374736,41.723663,4.521952,66.63833
2416210288066,41.765594,4.4749265,66.65884
2416215201396,41.801666,4.431341,66.68397
2416220114726,41.823456,4.388474,66.70978
2416225058574,41.85504,4.3485694,66.7356
2416229971904,41.884277,4.309124,66.759895
2416234885234,41.912262,4.274722,66.7809
2416239798564,41.950684,4.244675,66.80311
2416244711894,41.974335,4.214428,66.82549
2416249655742,42.0007,4.180618,66.84743
2416254569072,42.025543,4.148168,66.86862
2416259482402,42.05414,4.1075306,66.88843
2416264395732,42.08426,4.068209,66.90735
2416269309062,42.111053,4.031587,66.92825
2416274222392,42.135986,3.9957821,66.95414
2416279166240,42.150543,3.9607432,66.98115
2416284079570,42.17386,3.9299128,67.007095
2416288992900,42.196625,3.9029214,67.034424
2416293906230,42.214325,3.8850234,67.061806
2416298850078,42.240265,3.8747916,67.08593
2416303763408,42.2558,3.866345,67.10576
2416308676738,42.27176,3.858505,67.12107
2416313620586,42.279327,3.85976,67.13263
2416318533916,42.28134,3.8666975,67.13873
2416323447246,42.275696,3.8832502,67.1384
2416328360576,42.266174,3.9017546,67.13264
2416333273906,42.250336,3.9267147,67.12286
2416338187236,42.22992,3.957518,67.117325
2416343131084,42.207275,3.9830682,67.11616
2416348044414,42.188446,4.0007415,67.11791
2416352957744,42.171143,4.0155196,67.12119
2416357871074,42.13556,4.0280776,67.1245
2416362784404,42.126892,4.04145,67.123886
2416367697734,42.119537,4.0559707,67.12332
2416372641582,42.114594,4.0686483,67.1251
2416377554912,42.085022,4.074447,67.127075
2416382468242,42.089905,4.0720572,67.12849
2416387412090,42.095276,4.067848,67.12837
2416392325420,42.101807,4.059249,67.12459
2416397238750,42.0643,4.053681,67.116005
2416402152080,42.068665,4.0502753,67.10381
2416407065410,42.07428,4.041573,67.09448
2416411978740,42.082916,4.02501,67.08785
2416416922588,42.119965,4.0070386,67.0841
2416421835918,42.129272,3.9841633,67.08408
2416426749248,42.14267,3.9537225,67.0847
2416431693096,42.149567,3.930285,67.08522
2416436606426,42.14688,3.9178367,67.089195
2416441519756,42.18872,3.913766,67.09308
2416446463603,42.19168,3.8999376,67.09578
2416451376933,42.205658,3.877429,67.09294
2416456290263,42.220306,3.8565955,67.08533
2416461203594,42.171204,3.8435624,67.081314
2416466116924,42.169495,3.8365633,67.08014
2416471030254,42.162537,3.833603,67.08142
2416475943584,42.1586,3.8273606,67.083046
2416480887431,42.141083,3.8187008,67.08406
2416485800762,42.136353,3.8161798,67.07998
2416490714092,42.131653,3.8116615,67.07395
2416495627422,42.124725,3.8107648,67.06577
2416500571269,42.05954,3.8085513,67.05706
2416505484599,42.05194,3.8104851,67.04877
2416510397930,42.04721,3.8080428,67.043755
2416515311260,42.052612,3.7928324,67.0441
2416520224590,42.091187,3.7718678,67.04925
2416525137920,42.10855,3.7468317,67.06012
2416530081767,42.132874,3.7138858,67.07582
2416534995097,42.15866,3.681182,67.09371
2416539908428,42.174988,3.6481974,67.11188
2416544852275,42.197754,3.6212316,67.126205
2416549765605,42.21396,3.6014447,67.13821
2416554678935,42.228516,3.582856,67.146034
2416559592265,42.251373,3.5701733,67.14987
2416564505596,42.256042,3.5574915,67.1486
2416569449443,42.25656,3.5519738,67.14129
2416574362773,42.25186,3.5492227,67.135284
